No,Booking_ID,adult_and_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,lead_time(1),avg_price_per_room,no_of_special_requests,booking_status,type_of_meal_plan(1)
8822,INN31976,"2,0",1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Offline,0,0,0,305,89.0,0,Canceled,Meal Plan 1
8823,INN31977,"2,0",0,3,Meal Plan 1,0,Room_Type 4,78,2018,12,27,Online,0,0,0,78,114.9,2,Not_Canceled,Meal Plan 1
8824,INN31978,"2,0",0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,102,109.0,0,Not_Canceled,Meal Plan 2
8825,INN31980,"2,0",2,1,Meal Plan 1,0,Room_Type 1,40,2017,9,19,Online,0,0,0,40,72.76,0,Not_Canceled,Meal Plan 1
8826,INN31983,"2,0",2,4,Not Selected,0,Room_Type 1,262,2018,12,14,Online,0,0,0,262,63.75,0,Canceled,Not Selected
8827,INN31989,"2,2",2,5,Meal Plan 1,0,Room_Type 7,110,2018,8,21,Online,0,0,0,110,205.38,2,Canceled,Meal Plan 1
8828,INN31998,"2,0",0,1,Meal Plan 1,0,Room_Type 1,11,2018,5,7,Online,0,0,0,11,141.0,0,Canceled,Meal Plan 1
8829,INN31999,"2,0",0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,39,101.5,0,Not_Canceled,Meal Plan 2
8830,INN32005,"1,0",0,1,Meal Plan 1,0,Room_Type 1,1,2017,10,13,Complementary,1,0,2,1,0.0,1,Not_Canceled,Meal Plan 1
8831,INN32010,"2,0",0,1,Meal Plan 1,1,Room_Type 1,15,2018,2,19,Corporate,0,0,0,15,81.0,0,Not_Canceled,Meal Plan 1
8832,INN32011,"3,0",2,3,Meal Plan 1,0,Room_Type 4,129,2018,8,11,Online,0,0,0,129,146.7,1,Not_Canceled,Meal Plan 1
8833,INN32012,"2,0",0,1,Meal Plan 1,0,Room_Type 1,84,2017,7,25,Online,0,0,0,84,76.5,2,Not_Canceled,Meal Plan 1
8834,INN32021,"1,0",2,2,Meal Plan 1,0,Room_Type 1,2,2018,5,15,Offline,0,0,0,2,66.88,0,Not_Canceled,Meal Plan 1
8835,INN32022,"2,0",1,0,Not Selected,0,Room_Type 1,46,2018,5,22,Online,0,0,0,46,116.1,0,Not_Canceled,Not Selected
8836,INN32024,"2,0",0,2,Meal Plan 1,0,Room_Type 1,322,2018,12,9,Offline,0,0,0,322,52.0,0,Not_Canceled,Meal Plan 1
8837,INN32040,"2,0",2,2,Meal Plan 1,0,Room_Type 1,173,2018,6,19,Online,0,0,0,173,73.37,1,Not_Canceled,Meal Plan 1
8838,INN32041,"2,0",2,7,Not Selected,0,Room_Type 1,187,2018,8,26,Online,0,0,0,187,84.72,0,Canceled,Not Selected
8839,INN32052,"2,0",1,3,Meal Plan 1,0,Room_Type 1,42,2018,11,7,Offline,0,0,0,42,75.0,0,Not_Canceled,Meal Plan 1
8840,INN32062,"2,0",1,3,Not Selected,0,Room_Type 1,81,2018,6,30,Online,0,0,0,81,103.5,1,Not_Canceled,Not Selected
8841,INN32066,"2,0",0,1,Meal Plan 1,0,Room_Type 4,11,2018,11,5,Online,0,0,0,11,140.0,1,Canceled,Meal Plan 1
8842,INN32074,"2,0",0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,39,101.5,0,Not_Canceled,Meal Plan 2
8843,INN32076,"2,0",0,3,Meal Plan 1,0,Room_Type 1,21,2017,11,5,Offline,0,0,0,21,37.07,1,Not_Canceled,Meal Plan 1
8844,INN32078,"2,0",2,3,Meal Plan 1,0,Room_Type 1,144,2018,8,4,Online,0,0,0,144,76.48,1,Not_Canceled,Meal Plan 1
8845,INN32081,"2,1",0,1,Meal Plan 1,0,Room_Type 1,46,2018,7,27,Online,0,0,0,46,152.1,2,Not_Canceled,Meal Plan 1
8846,INN32082,"2,0",2,3,Meal Plan 1,0,Room_Type 1,26,2018,7,3,Offline,0,0,0,26,85.0,0,Not_Canceled,Meal Plan 1
8847,INN32087,"1,0",0,2,Meal Plan 2,0,Room_Type 1,273,2017,7,17,Offline,0,0,0,273,87.0,0,Not_Canceled,Meal Plan 2
8848,INN32096,"2,0",0,1,Meal Plan 1,0,Room_Type 1,0,2018,6,9,Online,0,0,0,0,110.7,1,Not_Canceled,Meal Plan 1
8849,INN32101,"2,0",1,2,Meal Plan 1,0,Room_Type 4,168,2018,7,18,Online,0,0,0,168,112.8,1,Canceled,Meal Plan 1
8850,INN32102,"2,0",0,3,Meal Plan 1,0,Room_Type 1,47,2018,10,4,Online,0,0,0,47,118.8,1,Not_Canceled,Meal Plan 1
8851,INN32106,"2,0",2,1,Meal Plan 1,0,Room_Type 1,10,2018,9,11,Offline,0,0,0,10,95.0,0,Not_Canceled,Meal Plan 1
8852,INN32112,"2,0",2,4,Meal Plan 1,0,Room_Type 1,104,2018,4,2,Online,0,0,0,104,82.45,2,Canceled,Meal Plan 1
8853,INN32115,"2,0",1,2,Meal Plan 1,0,Room_Type 1,41,2017,10,16,Online,0,0,0,41,105.9,2,Not_Canceled,Meal Plan 1
8854,INN32117,"2,0",1,2,Meal Plan 1,0,Room_Type 1,45,2018,3,21,Offline,0,0,0,45,85.0,0,Not_Canceled,Meal Plan 1
8855,INN32118,"2,0",2,3,Meal Plan 1,0,Room_Type 1,12,2018,1,7,Online,0,0,0,12,87.0,0,Not_Canceled,Meal Plan 1
8856,INN32119,"2,0",1,2,Meal Plan 1,0,Room_Type 4,60,2018,3,18,Online,0,0,0,60,83.16,1,Not_Canceled,Meal Plan 1
8857,INN32123,"1,0",0,1,Meal Plan 1,0,Room_Type 1,4,2018,2,19,Corporate,0,0,0,4,81.0,0,Not_Canceled,Meal Plan 1
8858,INN32129,"1,0",0,3,Meal Plan 1,0,Room_Type 1,1,2018,1,5,Corporate,1,0,1,1,66.0,0,Not_Canceled,Meal Plan 1
8859,INN32132,"2,0",2,2,Meal Plan 1,0,Room_Type 1,82,2018,10,30,Online,0,0,0,82,90.45,2,Not_Canceled,Meal Plan 1
8860,INN32142,"2,0",1,3,Meal Plan 1,0,Room_Type 1,196,2018,5,12,Offline,0,0,0,196,80.75,1,Not_Canceled,Meal Plan 1
8861,INN32151,"2,0",0,3,Meal Plan 1,0,Room_Type 1,65,2017,10,22,Online,0,0,0,65,89.25,2,Not_Canceled,Meal Plan 1
8862,INN32152,"2,0",0,1,Meal Plan 1,0,Room_Type 1,105,2018,4,6,Offline,0,0,0,105,75.0,0,Canceled,Meal Plan 1
8863,INN32157,"2,0",0,1,Meal Plan 1,0,Room_Type 1,0,2017,12,30,Online,0,0,0,0,117.0,0,Not_Canceled,Meal Plan 1
8864,INN32168,"1,0",0,1,Not Selected,0,Room_Type 1,138,2018,11,12,Online,0,0,0,138,79.2,1,Canceled,Not Selected
8865,INN32170,"2,0",1,5,Meal Plan 1,0,Room_Type 1,349,2018,10,4,Offline,0,0,0,349,90.0,0,Canceled,Meal Plan 1
8866,INN32174,"3,0",0,1,Meal Plan 1,0,Room_Type 4,35,2018,6,21,Online,0,0,0,35,132.3,0,Canceled,Meal Plan 1
8867,INN32178,"2,1",1,3,Meal Plan 1,0,Room_Type 1,87,2018,10,10,Online,0,0,0,87,135.0,1,Canceled,Meal Plan 1
8868,INN32179,"2,0",2,3,Meal Plan 1,0,Room_Type 4,105,2018,7,31,Online,0,0,0,105,139.5,0,Canceled,Meal Plan 1
8869,INN32180,"3,0",2,3,Meal Plan 1,0,Room_Type 4,55,2018,5,12,Online,0,0,0,55,150.45,2,Not_Canceled,Meal Plan 1
8870,INN32181,"2,0",2,4,Meal Plan 1,0,Room_Type 1,94,2017,8,1,Online,0,0,0,94,76.5,0,Not_Canceled,Meal Plan 1
8871,INN32187,"2,0",2,3,Meal Plan 1,0,Room_Type 4,81,2018,10,8,Online,0,0,0,81,132.3,0,Canceled,Meal Plan 1
8872,INN32190,"2,0",0,2,Meal Plan 1,0,Room_Type 1,18,2018,6,8,Online,0,0,0,18,121.0,0,Canceled,Meal Plan 1
8873,INN32193,"2,0",2,2,Meal Plan 1,0,Room_Type 1,134,2017,12,4,Offline,0,0,0,134,65.0,0,Not_Canceled,Meal Plan 1
8874,INN32195,"2,0",0,1,Meal Plan 1,0,Room_Type 1,8,2018,6,4,Online,0,0,0,8,129.2,3,Not_Canceled,Meal Plan 1
8875,INN32196,"1,0",1,1,Meal Plan 1,0,Room_Type 1,43,2018,4,2,Online,0,0,0,43,107.1,0,Canceled,Meal Plan 1
8876,INN32197,"2,0",1,0,Not Selected,0,Room_Type 1,20,2018,9,11,Online,0,0,0,20,68.53,0,Canceled,Not Selected
8877,INN32198,"2,0",0,3,Meal Plan 1,0,Room_Type 1,120,2017,12,29,Online,0,0,0,120,72.25,2,Not_Canceled,Meal Plan 1
8878,INN32200,"2,0",0,1,Meal Plan 1,1,Room_Type 1,1,2018,1,6,Online,0,0,0,1,107.0,0,Not_Canceled,Meal Plan 1
8879,INN32208,"2,0",2,3,Meal Plan 1,0,Room_Type 1,177,2018,10,30,Offline,0,0,0,177,68.68,1,Not_Canceled,Meal Plan 1
8880,INN32209,"2,0",1,5,Meal Plan 1,0,Room_Type 1,180,2018,5,23,Offline,0,0,0,180,80.75,0,Not_Canceled,Meal Plan 1
8881,INN32211,"2,0",0,3,Meal Plan 1,0,Room_Type 1,308,2018,11,23,Online,0,0,0,308,78.3,1,Canceled,Meal Plan 1
8882,INN32214,"2,0",1,1,Not Selected,0,Room_Type 1,4,2018,8,1,Online,0,0,0,4,109.0,0,Canceled,Not Selected
8883,INN32216,"2,0",0,3,Meal Plan 1,0,Room_Type 1,279,2018,10,12,Offline,0,0,0,279,110.0,0,Canceled,Meal Plan 1
8884,INN32218,"2,0",1,2,Meal Plan 2,0,Room_Type 1,418,2018,9,26,Offline,0,0,0,418,107.0,0,Canceled,Meal Plan 2
8885,INN32222,"2,0",2,2,Not Selected,0,Room_Type 1,38,2018,2,6,Online,0,0,0,38,53.97,2,Not_Canceled,Not Selected
8886,INN32225,"2,0",0,1,Not Selected,0,Room_Type 1,0,2017,12,31,Online,0,0,0,0,135.0,0,Not_Canceled,Not Selected
8887,INN32227,"2,0",1,1,Meal Plan 1,0,Room_Type 1,6,2018,4,16,Online,0,0,0,6,116.0,0,Not_Canceled,Meal Plan 1
8888,INN32229,"1,0",1,0,Meal Plan 1,0,Room_Type 1,0,2018,6,12,Offline,0,0,0,0,76.5,0,Not_Canceled,Meal Plan 1
8889,INN32233,"3,0",1,4,Meal Plan 1,1,Room_Type 6,232,2018,8,22,Online,0,0,0,232,167.95,2,Canceled,Meal Plan 1
8890,INN32234,"2,0",2,4,Meal Plan 1,0,Room_Type 1,58,2018,5,12,Online,0,0,0,58,119.85,1,Not_Canceled,Meal Plan 1
8891,INN32239,"1,0",2,0,Meal Plan 1,0,Room_Type 1,0,2017,9,20,Corporate,0,0,0,0,65.0,0,Not_Canceled,Meal Plan 1
8892,INN32241,"1,0",2,1,Meal Plan 2,0,Room_Type 1,103,2017,7,18,Offline,0,0,0,103,72.5,0,Not_Canceled,Meal Plan 2
8893,INN32242,"1,0",2,2,Meal Plan 1,0,Room_Type 1,157,2018,11,6,Online,0,0,0,157,117.68,2,Canceled,Meal Plan 1
8894,INN32244,"1,0",1,1,Meal Plan 2,0,Room_Type 1,301,2018,7,30,Offline,0,0,0,301,90.0,0,Not_Canceled,Meal Plan 2
8895,INN32245,"2,0",2,2,Meal Plan 1,0,Room_Type 1,18,2018,12,18,Online,0,0,0,18,68.07,0,Not_Canceled,Meal Plan 1
8896,INN32246,"2,0",1,3,Meal Plan 1,0,Room_Type 4,29,2018,7,18,Online,0,0,0,29,144.55,1,Not_Canceled,Meal Plan 1
8897,INN32247,"2,0",0,2,Meal Plan 1,0,Room_Type 1,92,2018,2,9,Online,0,0,0,92,69.5,1,Not_Canceled,Meal Plan 1
8898,INN32260,"1,0",0,1,Meal Plan 1,0,Room_Type 1,12,2018,12,14,Online,0,0,0,12,94.0,0,Not_Canceled,Meal Plan 1
8899,INN32262,"2,0",2,1,Meal Plan 1,0,Room_Type 4,172,2018,5,22,Online,0,0,0,172,115.2,0,Canceled,Meal Plan 1
8900,INN32263,"1,0",0,1,Meal Plan 1,0,Room_Type 1,39,2018,12,27,Offline,0,0,0,39,65.0,0,Not_Canceled,Meal Plan 1
8901,INN32270,"2,0",2,0,Not Selected,0,Room_Type 1,155,2018,8,28,Online,0,0,0,155,86.4,0,Canceled,Not Selected
8902,INN32273,"2,0",2,2,Meal Plan 1,0,Room_Type 1,55,2018,6,26,Online,0,0,0,55,108.9,1,Canceled,Meal Plan 1
8903,INN32274,"2,0",2,5,Meal Plan 2,0,Room_Type 1,84,2018,5,19,Offline,0,0,0,84,106.25,0,Canceled,Meal Plan 2
8904,INN32276,"2,0",2,3,Meal Plan 1,1,Room_Type 2,131,2018,6,26,Online,0,0,0,131,92.83,1,Not_Canceled,Meal Plan 1
8905,INN32281,"2,0",1,3,Meal Plan 1,0,Room_Type 1,237,2018,10,17,Online,0,0,0,237,90.95,2,Canceled,Meal Plan 1
8906,INN32282,"1,0",2,2,Meal Plan 1,0,Room_Type 1,16,2018,1,31,Offline,0,0,0,16,43.0,0,Not_Canceled,Meal Plan 1
8907,INN32287,"1,0",2,5,Meal Plan 2,0,Room_Type 1,277,2018,9,5,Offline,0,0,0,277,79.57,0,Not_Canceled,Meal Plan 2
8908,INN32292,"2,0",1,3,Meal Plan 1,0,Room_Type 4,83,2018,10,10,Online,0,0,0,83,132.3,0,Canceled,Meal Plan 1
8909,INN32293,"2,0",2,2,Meal Plan 1,0,Room_Type 4,150,2018,7,30,Online,0,0,0,150,123.3,0,Canceled,Meal Plan 1
8910,INN32295,"2,0",0,2,Meal Plan 1,0,Room_Type 1,22,2018,5,20,Offline,0,0,0,22,140.0,0,Not_Canceled,Meal Plan 1
8911,INN32300,"2,0",0,1,Meal Plan 1,0,Room_Type 1,105,2018,4,6,Offline,0,0,0,105,75.0,0,Canceled,Meal Plan 1
8912,INN32306,"1,0",1,2,Meal Plan 1,0,Room_Type 1,1,2018,6,17,Offline,0,0,0,1,70.0,0,Not_Canceled,Meal Plan 1
8913,INN32321,"2,2",0,2,Meal Plan 1,0,Room_Type 6,46,2018,11,18,Online,0,0,0,46,156.6,0,Not_Canceled,Meal Plan 1
8914,INN32329,"2,0",2,1,Meal Plan 1,0,Room_Type 1,80,2018,11,12,Online,0,0,0,80,72.07,1,Canceled,Meal Plan 1
8915,INN32331,"2,0",2,1,Meal Plan 1,0,Room_Type 4,132,2018,5,15,Online,0,0,0,132,114.3,1,Not_Canceled,Meal Plan 1
8916,INN32334,"2,0",0,4,Meal Plan 1,0,Room_Type 1,7,2018,7,26,Offline,0,0,0,7,85.0,0,Not_Canceled,Meal Plan 1
8917,INN32335,"1,0",0,1,Meal Plan 1,0,Room_Type 5,3,2018,5,13,Corporate,1,0,14,3,106.0,0,Not_Canceled,Meal Plan 1
8918,INN32342,"2,0",0,1,Not Selected,0,Room_Type 1,35,2018,6,21,Online,0,0,0,35,89.1,0,Canceled,Not Selected
8919,INN32345,"2,0",0,2,Meal Plan 1,0,Room_Type 1,9,2018,1,27,Online,0,0,0,9,72.8,0,Not_Canceled,Meal Plan 1
8920,INN32348,"2,2",0,1,Meal Plan 1,0,Room_Type 6,1,2018,12,29,Online,0,0,0,1,208.0,0,Not_Canceled,Meal Plan 1
8921,INN32355,"2,0",2,4,Meal Plan 1,0,Room_Type 1,6,2017,8,5,Offline,0,0,0,6,70.0,0,Not_Canceled,Meal Plan 1
8922,INN32363,"2,0",1,1,Not Selected,0,Room_Type 1,1,2017,12,28,Online,0,0,0,1,95.0,1,Not_Canceled,Not Selected
8923,INN32367,"2,0",2,2,Meal Plan 1,0,Room_Type 4,82,2018,10,9,Offline,0,0,0,82,99.96,0,Not_Canceled,Meal Plan 1
8924,INN32372,"2,0",0,1,Not Selected,0,Room_Type 1,84,2018,12,22,Online,0,0,0,84,79.2,0,Canceled,Not Selected
8925,INN32373,"2,0",1,2,Meal Plan 1,0,Room_Type 1,5,2017,10,19,Offline,0,0,0,5,90.0,0,Not_Canceled,Meal Plan 1
8926,INN32375,"2,0",0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Offline,0,0,0,304,89.0,0,Canceled,Meal Plan 1
8927,INN32395,"2,0",2,7,Meal Plan 1,0,Room_Type 1,60,2017,10,6,Online,0,0,0,60,89.25,3,Not_Canceled,Meal Plan 1
8928,INN32397,"2,0",0,2,Meal Plan 2,0,Room_Type 1,181,2018,12,14,Online,0,0,0,181,124.2,0,Not_Canceled,Meal Plan 2
8929,INN32399,"2,2",1,1,Meal Plan 1,0,Room_Type 6,15,2018,10,29,Online,0,0,0,15,220.0,0,Canceled,Meal Plan 1
8930,INN32404,"3,0",0,1,Meal Plan 1,0,Room_Type 4,5,2018,7,1,Online,0,0,0,5,165.0,0,Not_Canceled,Meal Plan 1
8931,INN32409,"1,0",1,2,Meal Plan 1,0,Room_Type 1,118,2018,6,6,Offline,0,0,0,118,110.0,0,Not_Canceled,Meal Plan 1
8932,INN32410,"2,0",2,6,Not Selected,0,Room_Type 1,10,2018,1,30,Online,0,0,0,10,79.75,0,Not_Canceled,Not Selected
8933,INN32420,"3,0",1,2,Meal Plan 1,1,Room_Type 4,25,2018,6,13,Online,0,0,0,25,142.45,2,Not_Canceled,Meal Plan 1
8934,INN32425,"2,0",0,4,Meal Plan 1,0,Room_Type 1,36,2018,5,11,Online,0,0,0,36,126.9,1,Not_Canceled,Meal Plan 1
8935,INN32426,"2,1",0,1,Meal Plan 1,0,Room_Type 1,32,2018,3,22,Online,0,0,0,32,115.2,2,Not_Canceled,Meal Plan 1
8936,INN32427,"1,0",1,0,Meal Plan 1,0,Room_Type 1,30,2018,8,28,Online,0,0,0,30,104.4,0,Canceled,Meal Plan 1
8937,INN32431,"2,0",1,3,Meal Plan 1,0,Room_Type 4,40,2018,3,21,Online,0,0,0,40,108.23,0,Not_Canceled,Meal Plan 1
8938,INN32432,"2,0",0,3,Meal Plan 1,0,Room_Type 1,243,2017,9,1,Online,0,0,0,243,65.29,0,Canceled,Meal Plan 1
8939,INN32433,"2,0",1,2,Not Selected,0,Room_Type 1,31,2018,12,2,Online,0,0,0,31,88.0,1,Not_Canceled,Not Selected
8940,INN32449,"1,0",0,1,Meal Plan 1,0,Room_Type 1,53,2018,10,14,Offline,0,0,0,53,120.0,0,Not_Canceled,Meal Plan 1
8941,INN32452,"1,0",1,3,Meal Plan 1,0,Room_Type 4,6,2018,11,14,Corporate,0,0,0,6,100.63,0,Not_Canceled,Meal Plan 1
8942,INN32454,"2,0",2,2,Meal Plan 1,0,Room_Type 4,47,2017,11,7,Offline,0,0,0,47,60.0,1,Not_Canceled,Meal Plan 1
8943,INN32455,"1,0",0,2,Meal Plan 1,0,Room_Type 1,8,2018,3,2,Offline,0,0,0,8,56.0,0,Not_Canceled,Meal Plan 1
8944,INN32459,"2,0",0,4,Meal Plan 1,0,Room_Type 1,42,2018,11,9,Online,0,0,0,42,133.03,1,Not_Canceled,Meal Plan 1
8945,INN32466,"2,0",2,3,Not Selected,0,Room_Type 1,38,2018,3,5,Online,0,0,0,38,52.39,0,Not_Canceled,Not Selected
8946,INN32472,"3,0",0,1,Meal Plan 2,0,Room_Type 1,40,2018,7,26,Offline,0,0,0,40,180.0,0,Not_Canceled,Meal Plan 2
8947,INN32476,"2,0",1,3,Meal Plan 1,0,Room_Type 1,210,2017,10,8,Offline,0,0,0,210,72.75,0,Not_Canceled,Meal Plan 1
8948,INN32479,"2,0",0,2,Meal Plan 1,0,Room_Type 1,211,2018,5,20,Offline,0,0,0,211,100.0,0,Canceled,Meal Plan 1
8949,INN32480,"2,0",2,1,Meal Plan 1,0,Room_Type 1,70,2018,4,17,Online,0,0,0,70,99.3,0,Not_Canceled,Meal Plan 1
8950,INN32496,"3,0",0,4,Meal Plan 1,0,Room_Type 4,65,2018,12,7,Online,0,0,0,65,119.0,1,Not_Canceled,Meal Plan 1
8951,INN32499,"2,0",2,2,Not Selected,0,Room_Type 1,12,2018,12,3,Online,0,0,0,12,76.29,0,Not_Canceled,Not Selected
8952,INN32504,"2,0",0,1,Meal Plan 1,0,Room_Type 1,87,2017,9,11,Corporate,0,0,0,87,100.0,0,Canceled,Meal Plan 1
8953,INN32507,"2,0",1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Offline,0,0,0,305,89.0,0,Canceled,Meal Plan 1
8954,INN32511,"1,0",0,2,Meal Plan 1,0,Room_Type 1,79,2017,11,13,Offline,0,0,0,79,70.0,0,Not_Canceled,Meal Plan 1
8955,INN32518,"3,0",2,3,Meal Plan 1,0,Room_Type 1,44,2018,4,10,Online,0,0,0,44,131.58,0,Canceled,Meal Plan 1
8956,INN32519,"2,0",0,3,Meal Plan 1,0,Room_Type 1,38,2018,1,14,Online,0,0,0,38,78.3,1,Not_Canceled,Meal Plan 1
8957,INN32528,"2,0",2,2,Meal Plan 1,0,Room_Type 1,123,2018,7,2,Online,0,0,0,123,97.33,0,Canceled,Meal Plan 1
8958,INN32535,"2,0",1,1,Meal Plan 1,0,Room_Type 1,180,2018,5,2,Offline,0,0,0,180,100.0,1,Not_Canceled,Meal Plan 1
8959,INN32536,"1,0",1,0,Meal Plan 1,0,Room_Type 1,16,2018,2,21,Online,0,0,0,16,86.0,1,Not_Canceled,Meal Plan 1
8960,INN32538,"2,1",2,3,Meal Plan 1,0,Room_Type 1,148,2018,7,21,Online,0,0,0,148,118.15,0,Not_Canceled,Meal Plan 1
8961,INN32541,"1,0",1,0,Meal Plan 1,0,Room_Type 1,0,2018,10,3,Corporate,1,0,3,0,65.0,0,Not_Canceled,Meal Plan 1
8962,INN32546,"2,2",0,1,Meal Plan 1,0,Room_Type 2,0,2018,3,8,Online,0,0,0,0,83.03,0,Not_Canceled,Meal Plan 1
8963,INN32549,"2,0",0,3,Meal Plan 1,0,Room_Type 1,35,2018,9,27,Online,0,0,0,35,108.4,0,Not_Canceled,Meal Plan 1
8964,INN32550,"2,0",2,5,Meal Plan 1,0,Room_Type 1,2,2017,8,19,Online,0,0,0,2,99.14,0,Not_Canceled,Meal Plan 1
8965,INN32551,"2,0",2,0,Meal Plan 1,0,Room_Type 1,133,2018,8,21,Online,0,0,0,133,105.3,1,Not_Canceled,Meal Plan 1
8966,INN32553,"2,0",1,1,Meal Plan 2,0,Room_Type 1,8,2018,8,8,Online,0,0,0,8,189.0,1,Canceled,Meal Plan 2
8967,INN32555,"3,0",0,3,Meal Plan 1,0,Room_Type 4,55,2018,8,16,Online,0,0,0,55,168.3,0,Canceled,Meal Plan 1
8968,INN32559,"2,0",0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,74,109.0,0,Not_Canceled,Meal Plan 2
8969,INN32563,"2,0",0,1,Not Selected,0,Room_Type 1,39,2018,3,11,Online,0,0,0,39,71.1,0,Canceled,Not Selected
8970,INN32568,"1,0",0,2,Meal Plan 1,0,Room_Type 1,1,2017,9,9,Corporate,0,0,0,1,90.0,0,Not_Canceled,Meal Plan 1
8971,INN32572,"2,0",0,2,Not Selected,0,Room_Type 1,21,2018,3,17,Online,0,0,0,21,79.0,0,Canceled,Not Selected
8972,INN32573,"2,0",0,3,Meal Plan 1,0,Room_Type 1,27,2018,5,10,Online,0,0,0,27,141.0,0,Canceled,Meal Plan 1
8973,INN32575,"1,0",1,3,Meal Plan 1,0,Room_Type 1,21,2017,9,10,Offline,0,0,0,21,58.65,1,Not_Canceled,Meal Plan 1
8974,INN32581,"2,0",0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Offline,0,0,0,304,89.0,0,Canceled,Meal Plan 1
8975,INN32585,"2,0",0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Offline,0,0,0,304,89.0,0,Canceled,Meal Plan 1
8976,INN32589,"2,0",1,2,Meal Plan 1,0,Room_Type 1,24,2017,9,18,Online,0,0,0,24,124.0,2,Not_Canceled,Meal Plan 1
8977,INN32592,"2,0",0,3,Meal Plan 1,1,Room_Type 4,66,2018,3,9,Online,0,0,0,66,96.3,0,Not_Canceled,Meal Plan 1
8978,INN32593,"2,0",0,3,Meal Plan 1,0,Room_Type 1,44,2018,2,17,Offline,0,0,0,44,75.0,0,Not_Canceled,Meal Plan 1
8979,INN32596,"1,0",0,1,Not Selected,0,Room_Type 1,2,2018,3,30,Online,0,0,0,2,89.0,0,Not_Canceled,Not Selected
8980,INN32599,"2,0",1,1,Meal Plan 2,0,Room_Type 1,301,2018,7,30,Offline,0,0,0,301,115.0,1,Canceled,Meal Plan 2
8981,INN32606,"2,0",1,2,Not Selected,0,Room_Type 1,49,2018,10,3,Online,0,0,0,49,108.0,1,Not_Canceled,Not Selected
8982,INN32610,"2,2",1,1,Meal Plan 1,0,Room_Type 6,1,2018,5,9,Online,0,0,0,1,183.0,0,Not_Canceled,Meal Plan 1
8983,INN32612,"0,3",0,4,Meal Plan 1,0,Room_Type 2,70,2018,4,12,Online,0,0,0,70,9.0,1,Not_Canceled,Meal Plan 1
8984,INN32613,"1,0",0,1,Meal Plan 1,0,Room_Type 1,0,2018,1,20,Corporate,1,0,4,0,65.0,0,Not_Canceled,Meal Plan 1
8985,INN32615,"2,0",1,2,Meal Plan 1,0,Room_Type 1,36,2018,2,22,Online,0,0,0,36,82.7,1,Not_Canceled,Meal Plan 1
8986,INN32617,"2,0",0,2,Meal Plan 1,0,Room_Type 1,122,2018,4,15,Offline,0,0,0,122,85.0,0,Not_Canceled,Meal Plan 1
8987,INN32619,"2,0",0,3,Meal Plan 1,0,Room_Type 1,433,2018,9,8,Offline,0,0,0,433,70.0,0,Canceled,Meal Plan 1
8988,INN32620,"2,0",2,6,Meal Plan 1,0,Room_Type 1,159,2018,8,3,Online,0,0,0,159,99.45,0,Canceled,Meal Plan 1
8989,INN32622,"2,0",0,5,Not Selected,0,Room_Type 1,248,2018,12,27,Online,0,0,0,248,70.55,0,Canceled,Not Selected
8990,INN32627,"1,0",0,3,Meal Plan 1,0,Room_Type 1,22,2018,12,8,Complementary,0,0,0,22,0.0,1,Not_Canceled,Meal Plan 1
8991,INN32631,"2,0",0,1,Meal Plan 1,0,Room_Type 1,105,2018,4,6,Offline,0,0,0,105,75.0,0,Canceled,Meal Plan 1
8992,INN32632,"2,0",1,2,Meal Plan 1,0,Room_Type 1,3,2017,10,19,Corporate,0,0,0,3,123.0,0,Not_Canceled,Meal Plan 1
8993,INN32635,"1,0",0,3,Meal Plan 1,0,Room_Type 1,1,2018,12,20,Online,0,0,0,1,89.5,1,Not_Canceled,Meal Plan 1
8994,INN32637,"1,0",2,1,Meal Plan 1,0,Room_Type 4,36,2018,9,10,Online,0,0,0,36,134.46,0,Canceled,Meal Plan 1
8995,INN32645,"2,0",2,2,Meal Plan 1,0,Room_Type 1,9,2018,6,12,Online,0,0,0,9,121.0,1,Not_Canceled,Meal Plan 1
8996,INN32646,"2,0",1,1,Not Selected,0,Room_Type 1,1,2018,7,4,Online,0,0,0,1,139.0,1,Not_Canceled,Not Selected
8997,INN32649,"2,0",2,6,Not Selected,0,Room_Type 1,3,2018,2,6,Online,0,0,0,3,79.0,0,Canceled,Not Selected
8998,INN32651,"2,0",1,2,Meal Plan 1,0,Room_Type 1,5,2017,10,19,Offline,0,0,0,5,90.0,0,Not_Canceled,Meal Plan 1
8999,INN32652,"1,0",1,1,Meal Plan 1,0,Room_Type 1,19,2018,11,7,Online,0,0,0,19,150.0,0,Canceled,Meal Plan 1
