Booking_ID,adults,children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
INN31531,2,0,2,2,Plan 1,0,Type 1,44,2018,3,11,Online,0,0,0,80.74,1,Not_Canceled
INN31532,2,0,1,2,Plan 1,0,Type 1,81,2018,3,25,Offline,0,0,0,65,0,Not_Canceled
INN31535,2,0,2,1,Plan 1,0,Type 1,41,2018,3,13,Corporate,0,0,0,85.67,0,Not_Canceled
INN31538,3,0,2,1,Plan 2,0,Type 1,3,2017,7,11,Offline,0,0,0,138.5,0,Not_Canceled
INN31539,1,0,0,1,Plan 1,0,Type 4,4,2018,4,6,Online,0,0,0,156,0,Canceled
INN31542,2,0,2,3,Plan 1,0,Type 1,104,2018,5,5,Offline,0,0,0,80.75,0,Not_Canceled
INN31545,1,0,2,2,Plan 1,0,Type 1,1,2018,2,5,Online,0,0,0,62.91,1,Not_Canceled
INN31549,2,0,2,2,Plan 2,0,Type 1,175,2018,7,24,Online,0,0,0,123.25,1,Canceled
INN31550,2,0,0,3,Not Selected,0,Type 1,128,2018,8,3,Online,0,0,0,94.5,1,Not_Canceled
INN31556,2,0,2,5,Plan 1,0,Type 1,88,2018,3,30,Online,0,0,0,82.45,1,Not_Canceled
INN31559,2,2,0,2,Plan 1,0,Type 6,63,2018,7,19,Online,0,0,0,177.3,0,Canceled
INN31562,2,0,1,3,Plan 1,0,Type 1,60,2017,10,12,Offline,0,0,0,65,1,Not_Canceled
INN31563,2,0,2,2,Not Selected,0,Type 1,111,2018,9,11,Online,0,0,0,118.8,2,Canceled
INN31564,2,0,0,0,Plan 1,0,Type 1,0,2017,8,13,Online,0,0,0,0,2,Not_Canceled
INN31565,2,0,2,3,Plan 1,0,Type 1,24,2017,12,5,Corporate,0,0,0,60.56,0,Not_Canceled
INN31569,2,0,2,1,Not Selected,0,Type 1,54,2018,6,11,Offline,0,0,0,85,0,Not_Canceled
INN31570,1,0,0,1,Plan 1,0,Type 1,6,2018,5,18,Corporate,1,0,1,98,0,Not_Canceled
INN31572,2,0,1,4,Plan 1,0,Type 1,118,2017,12,28,Online,0,0,0,110.8,2,Not_Canceled
INN31573,2,0,0,3,Plan 1,0,Type 1,184,2018,8,9,Online,0,0,0,105.3,2,Canceled
INN31582,2,0,2,1,Plan 1,0,Type 1,9,2017,12,5,Online,0,0,0,85.6,2,Not_Canceled
INN31592,1,0,1,1,Plan 1,0,Type 1,7,2018,2,15,Online,0,0,0,85,0,Not_Canceled
INN31603,2,1,1,3,Plan 2,0,Type 1,29,2018,4,18,Online,0,0,0,163.46,2,Not_Canceled
INN31611,2,0,2,5,Plan 1,0,Type 1,210,2018,8,15,Offline,0,0,0,72.25,0,Not_Canceled
INN31619,2,0,0,5,Plan 1,0,Type 1,29,2018,11,29,Online,0,0,0,88.4,2,Not_Canceled
INN31620,1,0,0,1,Not Selected,0,Type 1,0,2018,6,18,Online,0,0,0,129,2,Not_Canceled
INN31624,2,0,1,4,Not Selected,0,Type 1,75,2018,11,2,Online,0,0,0,79.2,2,Not_Canceled
INN31628,2,0,2,1,Plan 1,0,Type 1,87,2018,5,22,Online,0,0,0,126.9,0,Canceled
INN31629,2,0,2,2,Not Selected,0,Type 1,20,2018,1,24,Online,0,0,0,69.5,1,Not_Canceled
INN31631,1,0,0,3,Not Selected,0,Type 1,28,2018,12,22,Online,0,0,0,88,0,Canceled
INN31641,1,0,0,2,Plan 1,0,Type 1,3,2017,11,6,Online,0,0,0,101,2,Not_Canceled
INN31642,2,0,1,2,Plan 2,0,Type 1,161,2018,3,25,Offline,0,0,0,130,0,Canceled
INN31648,2,0,2,3,Plan 1,0,Type 1,290,2018,10,20,Online,0,0,0,90.95,0,Canceled
INN31654,2,0,0,4,Plan 1,0,Type 4,255,2018,9,20,Online,0,0,0,122.83,0,Canceled
INN31667,2,0,0,1,Plan 1,0,Type 1,41,2018,6,28,Offline,0,0,0,85.6,0,Not_Canceled
INN31670,1,0,0,2,Plan 1,0,Type 1,4,2017,9,15,Corporate,0,0,0,40,0,Not_Canceled
INN31671,2,0,1,1,Plan 1,0,Type 1,275,2018,6,4,Offline,0,0,0,62.8,0,Canceled
INN31673,2,1,1,4,Plan 1,0,Type 4,69,2018,4,27,Online,0,0,0,108.53,2,Not_Canceled
INN31675,2,1,0,2,Plan 1,0,Type 1,155,2018,8,16,Online,0,0,0,130.5,0,Canceled
INN31676,2,0,1,3,Not Selected,0,Type 1,83,2018,11,3,Online,0,0,0,79.2,0,Canceled
INN31680,3,0,1,3,Plan 1,0,Type 4,85,2018,4,28,Online,0,0,0,143.23,0,Canceled
INN31684,2,0,0,1,Plan 1,0,Type 1,8,2018,11,5,Offline,0,0,0,130,0,Not_Canceled
INN31685,2,0,0,2,Plan 1,0,Type 4,83,2018,8,12,Online,0,0,0,140.4,1,Canceled
INN31688,2,0,0,2,Plan 2,0,Type 1,265,2018,6,24,Offline,0,0,0,115,1,Canceled
INN31695,2,0,1,2,Plan 1,0,Type 1,199,2018,11,4,Offline,0,0,0,68,1,Not_Canceled
INN31696,2,0,0,2,Plan 2,0,Type 1,39,2017,8,14,Offline,0,0,0,101.5,0,Not_Canceled
INN31697,2,0,0,2,Not Selected,0,Type 1,31,2018,4,15,Online,0,0,0,103.5,0,Canceled
INN31699,1,0,1,2,Plan 1,0,Type 1,6,2018,2,15,Offline,0,0,0,63,0,Not_Canceled
INN31710,2,0,0,4,Plan 1,0,Type 1,22,2017,12,8,Offline,0,0,0,43.5,0,Not_Canceled
INN31714,2,0,2,3,Plan 1,0,Type 1,62,2017,9,20,Online,0,0,0,68.72,0,Not_Canceled
INN31716,3,0,2,1,Plan 1,0,Type 1,116,2018,8,6,Offline,0,0,0,86.36,0,Canceled
INN31719,3,0,1,1,Plan 1,0,Type 1,93,2018,12,10,Offline,0,0,0,92.65,0,Not_Canceled
INN31727,1,0,2,1,Plan 1,0,Type 1,1,2018,2,28,Offline,0,0,0,60,0,Canceled
INN31732,2,0,0,3,Plan 1,0,Type 1,20,2018,11,24,Online,0,0,0,104,2,Not_Canceled
INN31733,1,0,0,1,Plan 1,0,Type 1,22,2017,11,17,Corporate,0,0,0,62,1,Not_Canceled
INN31745,1,0,1,2,Plan 1,0,Type 1,10,2017,8,21,Online,0,0,0,80,2,Not_Canceled
INN31747,2,0,0,1,Plan 1,0,Type 4,0,2018,12,10,Online,0,0,0,133,0,Not_Canceled
INN31753,1,0,0,3,Plan 1,0,Type 1,37,2018,10,13,Offline,0,0,0,95,0,Not_Canceled
INN31754,2,0,0,4,Plan 1,0,Type 1,57,2018,3,30,Online,0,0,0,85.85,1,Not_Canceled
INN31758,1,0,1,1,Plan 1,0,Type 1,92,2018,4,4,Online,0,0,0,81.9,1,Canceled
INN31767,2,0,0,2,Not Selected,0,Type 1,0,2018,6,22,Online,0,0,0,113,1,Not_Canceled
INN31768,2,0,1,0,Plan 1,0,Type 1,25,2017,12,14,Offline,0,0,0,70,0,Not_Canceled
INN31769,2,0,1,2,Plan 1,0,Type 1,249,2018,10,28,Online,0,0,0,96.3,0,Canceled
INN31773,2,0,1,0,Plan 1,0,Type 1,3,2018,5,2,Corporate,1,3,29,75,0,Not_Canceled
INN31774,1,0,1,1,Plan 1,0,Type 1,10,2018,7,4,Corporate,0,0,0,137.7,0,Not_Canceled
INN31779,2,0,0,4,Plan 1,0,Type 1,20,2017,9,2,Online,0,0,0,80.85,2,Not_Canceled
INN31781,2,2,2,4,Plan 1,0,Type 6,98,2018,4,23,Online,0,0,0,167.45,0,Canceled
INN31784,1,0,1,0,Plan 1,0,Type 1,10,2018,8,21,Online,0,0,0,134,0,Canceled
INN31786,2,0,0,3,Plan 1,0,Type 1,19,2018,12,8,Online,0,0,0,108.67,0,Not_Canceled
INN31793,2,0,0,1,Not Selected,0,Type 1,1,2018,9,3,Online,0,0,0,149,1,Not_Canceled
INN31794,1,0,0,2,Plan 1,0,Type 1,1,2017,9,29,Corporate,0,0,0,85,0,Not_Canceled
INN31798,2,0,1,2,Plan 1,0,Type 1,25,2018,5,30,Online,0,0,0,123,0,Canceled
INN31799,2,0,2,4,Plan 1,0,Type 4,81,2018,10,21,Online,0,0,0,123,2,Canceled
INN31802,2,0,2,1,Plan 2,0,Type 1,96,2017,7,11,Offline,0,0,0,94.5,0,Canceled
INN31803,2,2,1,4,Plan 1,0,Type 2,41,2018,2,22,Online,0,0,0,139.5,0,Not_Canceled
INN31804,2,2,1,1,Plan 1,0,Type 6,133,2018,8,8,Online,0,0,0,186.3,1,Not_Canceled
INN31807,2,0,2,1,Plan 1,0,Type 1,19,2017,12,5,Online,0,0,0,69,2,Not_Canceled
INN31808,2,1,1,2,Plan 1,0,Type 1,156,2018,7,25,Online,0,0,0,121.5,0,Canceled
INN31810,2,0,0,1,Not Selected,0,Type 1,39,2018,12,27,Online,0,0,0,74.8,2,Not_Canceled
INN31817,2,0,0,1,Plan 1,0,Type 4,0,2017,9,25,Online,0,0,0,180,0,Not_Canceled
INN31820,2,0,0,2,Plan 1,0,Type 4,0,2017,10,15,Online,0,0,0,136,1,Not_Canceled
INN31825,2,0,0,2,Plan 2,0,Type 1,292,2018,7,21,Offline,0,0,0,115,0,Canceled
INN31830,2,0,1,0,Plan 1,0,Type 2,7,2017,12,20,Online,0,0,0,77.25,0,Not_Canceled
INN31833,2,0,1,3,Plan 1,0,Type 1,89,2018,4,7,Online,0,0,0,63.49,1,Not_Canceled
INN31834,2,0,2,2,Plan 1,0,Type 1,147,2018,5,22,Online,0,0,0,99.45,1,Not_Canceled
INN31835,2,0,2,1,Plan 1,0,Type 1,222,2018,9,3,Online,0,0,0,99.6,1,Not_Canceled
INN31837,2,0,2,5,Plan 1,0,Type 1,164,2018,10,4,Offline,0,0,0,82.28,0,Not_Canceled
INN31839,2,0,2,2,Not Selected,0,Type 1,7,2018,10,28,Online,0,0,0,100.1,1,Not_Canceled
INN31841,2,0,0,1,Plan 1,0,Type 1,52,2018,3,5,Online,0,0,0,78.3,0,Canceled
INN31844,2,1,0,1,Plan 1,0,Type 1,54,2018,10,25,Online,0,0,0,123.3,2,Not_Canceled
INN31845,2,0,0,1,Plan 1,0,Type 1,0,2018,1,14,Online,0,0,0,72.8,0,Not_Canceled
INN31850,2,0,2,0,Plan 1,0,Type 1,146,2018,4,24,Offline,0,0,0,95,0,Canceled
INN31851,2,0,0,2,Plan 2,0,Type 1,265,2018,6,24,Offline,0,0,0,115,1,Canceled
INN31852,2,0,0,3,Plan 1,0,Type 1,8,2017,9,3,Online,0,0,0,117.67,2,Not_Canceled
INN31856,2,0,0,3,Not Selected,0,Type 1,73,2018,4,28,Online,0,0,0,105.9,0,Not_Canceled
INN31862,2,2,1,2,Plan 1,0,Type 6,10,2017,8,21,Online,0,0,0,153,2,Not_Canceled
INN31870,1,0,2,5,Plan 1,0,Type 1,163,2018,4,9,Online,0,0,0,73.37,1,Not_Canceled
INN31871,1,0,0,3,Plan 1,0,Type 1,50,2017,12,31,Offline,0,0,0,65.67,0,Not_Canceled
INN31875,1,0,0,3,Plan 1,0,Type 1,151,2018,1,19,Offline,0,0,0,80,0,Not_Canceled
INN31878,3,0,0,3,Plan 1,1,Type 1,75,2018,4,7,Online,0,0,0,128.7,2,Not_Canceled
INN31879,2,0,2,1,Plan 1,0,Type 1,166,2018,7,30,Offline,0,0,0,81.25,0,Not_Canceled
INN31888,2,0,1,0,Plan 1,0,Type 4,120,2018,10,31,Online,0,0,0,104.4,0,Not_Canceled
INN31891,2,0,1,3,Plan 1,0,Type 1,60,2017,10,12,Offline,0,0,0,65,1,Not_Canceled
INN31908,2,0,2,5,Not Selected,0,Type 1,127,2018,6,29,Online,0,0,0,81.96,1,Not_Canceled
INN31909,2,0,0,3,Plan 1,0,Type 1,62,2018,11,22,Online,0,0,0,93.6,2,Not_Canceled
INN31912,2,0,0,3,Plan 1,0,Type 1,15,2017,9,8,Offline,0,0,0,84,1,Not_Canceled
INN31913,2,0,0,3,Plan 1,0,Type 1,36,2018,10,25,Offline,0,0,0,85,0,Not_Canceled
INN31919,2,0,1,0,Not Selected,0,Type 1,29,2018,5,29,Online,0,0,0,109,2,Not_Canceled
INN31920,2,0,1,3,Plan 1,0,Type 1,119,2018,4,4,Offline,0,0,0,71,1,Not_Canceled
INN31930,3,0,0,3,Plan 1,0,Type 4,55,2018,9,20,Online,0,0,0,168.3,0,Canceled
INN31935,1,0,0,1,Plan 1,0,Type 1,12,2018,8,17,Complementary,1,0,8,0,2,Not_Canceled
INN31937,2,0,1,2,Plan 1,0,Type 1,33,2018,3,14,Offline,0,0,0,85,0,Canceled
INN31942,2,2,0,1,Not Selected,0,Type 6,62,2017,10,29,Online,0,0,0,139.5,1,Not_Canceled
INN31946,2,0,0,1,Plan 1,0,Type 1,1,2018,9,15,Online,0,0,0,169,1,Not_Canceled
INN31950,2,0,2,1,Plan 2,0,Type 1,138,2017,8,22,Offline,0,0,0,94.5,0,Canceled
INN31951,3,0,2,5,Plan 1,0,Type 4,193,2018,8,7,Online,0,0,0,130.05,0,Canceled
INN31953,2,0,0,3,Plan 1,0,Type 4,185,2018,11,15,Online,0,0,0,95.4,0,Canceled
INN31955,2,0,1,1,Plan 1,0,Type 1,98,2018,12,5,Online,0,0,0,93.6,3,Not_Canceled
INN31956,1,0,2,1,Plan 2,0,Type 1,80,2018,4,10,Offline,0,0,0,100,0,Canceled
INN31957,2,0,0,1,Plan 1,0,Type 1,1,2018,10,21,Corporate,0,0,0,96,0,Not_Canceled
INN31964,2,0,0,2,Plan 1,0,Type 1,245,2018,6,17,Offline,0,0,0,75,0,Canceled
INN31966,2,0,1,3,Plan 1,0,Type 1,28,2018,1,4,Offline,0,0,0,87,1,Not_Canceled
INN31971,2,0,1,3,Plan 1,0,Type 1,60,2018,3,17,Online,0,0,0,88.61,1,Not_Canceled
INN31974,2,0,2,0,Plan 1,0,Type 1,27,2018,6,12,Online,0,0,0,94.35,0,Canceled
INN31976,2,0,1,2,Plan 1,0,Type 1,305,2018,11,4,Offline,0,0,0,89,0,Canceled
INN31977,2,0,0,3,Plan 1,0,Type 4,78,2018,12,27,Online,0,0,0,114.9,2,Not_Canceled
INN31978,2,0,0,2,Plan 2,0,Type 1,102,2017,10,16,Offline,0,0,0,109,0,Not_Canceled
INN31980,2,0,2,1,Plan 1,0,Type 1,40,2017,9,19,Online,0,0,0,72.76,0,Not_Canceled
INN31983,2,0,2,4,Not Selected,0,Type 1,262,2018,12,14,Online,0,0,0,63.75,0,Canceled
INN31989,2,2,2,5,Plan 1,0,Type 7,110,2018,8,21,Online,0,0,0,205.38,2,Canceled
INN31998,2,0,0,1,Plan 1,0,Type 1,11,2018,5,7,Online,0,0,0,141,0,Canceled
INN31999,2,0,0,2,Plan 2,0,Type 1,39,2017,8,14,Offline,0,0,0,101.5,0,Not_Canceled
INN32005,1,0,0,1,Plan 1,0,Type 1,1,2017,10,13,Complementary,1,0,2,0,1,Not_Canceled
INN32010,2,0,0,1,Plan 1,1,Type 1,15,2018,2,19,Corporate,0,0,0,81,0,Not_Canceled
INN32011,3,0,2,3,Plan 1,0,Type 4,129,2018,8,11,Online,0,0,0,146.7,1,Not_Canceled
INN32012,2,0,0,1,Plan 1,0,Type 1,84,2017,7,25,Online,0,0,0,76.5,2,Not_Canceled
INN32021,1,0,2,2,Plan 1,0,Type 1,2,2018,5,15,Offline,0,0,0,66.88,0,Not_Canceled
INN32022,2,0,1,0,Not Selected,0,Type 1,46,2018,5,22,Online,0,0,0,116.1,0,Not_Canceled
INN32024,2,0,0,2,Plan 1,0,Type 1,322,2018,12,9,Offline,0,0,0,52,0,Not_Canceled
INN32040,2,0,2,2,Plan 1,0,Type 1,173,2018,6,19,Online,0,0,0,73.37,1,Not_Canceled
INN32041,2,0,2,7,Not Selected,0,Type 1,187,2018,8,26,Online,0,0,0,84.72,0,Canceled
INN32052,2,0,1,3,Plan 1,0,Type 1,42,2018,11,7,Offline,0,0,0,75,0,Not_Canceled
INN32062,2,0,1,3,Not Selected,0,Type 1,81,2018,6,30,Online,0,0,0,103.5,1,Not_Canceled
INN32066,2,0,0,1,Plan 1,0,Type 4,11,2018,11,5,Online,0,0,0,140,1,Canceled
INN32074,2,0,0,2,Plan 2,0,Type 1,39,2017,8,14,Offline,0,0,0,101.5,0,Not_Canceled
INN32076,2,0,0,3,Plan 1,0,Type 1,21,2017,11,5,Offline,0,0,0,37.07,1,Not_Canceled
INN32078,2,0,2,3,Plan 1,0,Type 1,144,2018,8,4,Online,0,0,0,76.48,1,Not_Canceled
INN32081,2,1,0,1,Plan 1,0,Type 1,46,2018,7,27,Online,0,0,0,152.1,2,Not_Canceled
INN32082,2,0,2,3,Plan 1,0,Type 1,26,2018,7,3,Offline,0,0,0,85,0,Not_Canceled
INN32087,1,0,0,2,Plan 2,0,Type 1,273,2017,7,17,Offline,0,0,0,87,0,Not_Canceled
INN32096,2,0,0,1,Plan 1,0,Type 1,0,2018,6,9,Online,0,0,0,110.7,1,Not_Canceled
INN32101,2,0,1,2,Plan 1,0,Type 4,168,2018,7,18,Online,0,0,0,112.8,1,Canceled
INN32102,2,0,0,3,Plan 1,0,Type 1,47,2018,10,4,Online,0,0,0,118.8,1,Not_Canceled
INN32106,2,0,2,1,Plan 1,0,Type 1,10,2018,9,11,Offline,0,0,0,95,0,Not_Canceled
INN32112,2,0,2,4,Plan 1,0,Type 1,104,2018,4,2,Online,0,0,0,82.45,2,Canceled
INN32115,2,0,1,2,Plan 1,0,Type 1,41,2017,10,16,Online,0,0,0,105.9,2,Not_Canceled
INN32117,2,0,1,2,Plan 1,0,Type 1,45,2018,3,21,Offline,0,0,0,85,0,Not_Canceled
INN32118,2,0,2,3,Plan 1,0,Type 1,12,2018,1,7,Online,0,0,0,87,0,Not_Canceled
INN32119,2,0,1,2,Plan 1,0,Type 4,60,2018,3,18,Online,0,0,0,83.16,1,Not_Canceled
INN32123,1,0,0,1,Plan 1,0,Type 1,4,2018,2,19,Corporate,0,0,0,81,0,Not_Canceled
INN32129,1,0,0,3,Plan 1,0,Type 1,1,2018,1,5,Corporate,1,0,1,66,0,Not_Canceled
INN32132,2,0,2,2,Plan 1,0,Type 1,82,2018,10,30,Online,0,0,0,90.45,2,Not_Canceled
INN32142,2,0,1,3,Plan 1,0,Type 1,196,2018,5,12,Offline,0,0,0,80.75,1,Not_Canceled
INN32151,2,0,0,3,Plan 1,0,Type 1,65,2017,10,22,Online,0,0,0,89.25,2,Not_Canceled
INN32152,2,0,0,1,Plan 1,0,Type 1,105,2018,4,6,Offline,0,0,0,75,0,Canceled
INN32157,2,0,0,1,Plan 1,0,Type 1,0,2017,12,30,Online,0,0,0,117,0,Not_Canceled
INN32168,1,0,0,1,Not Selected,0,Type 1,138,2018,11,12,Online,0,0,0,79.2,1,Canceled
INN32170,2,0,1,5,Plan 1,0,Type 1,349,2018,10,4,Offline,0,0,0,90,0,Canceled
INN32174,3,0,0,1,Plan 1,0,Type 4,35,2018,6,21,Online,0,0,0,132.3,0,Canceled
INN32178,2,1,1,3,Plan 1,0,Type 1,87,2018,10,10,Online,0,0,0,135,1,Canceled
INN32179,2,0,2,3,Plan 1,0,Type 4,105,2018,7,31,Online,0,0,0,139.5,0,Canceled
INN32180,3,0,2,3,Plan 1,0,Type 4,55,2018,5,12,Online,0,0,0,150.45,2,Not_Canceled
INN32181,2,0,2,4,Plan 1,0,Type 1,94,2017,8,1,Online,0,0,0,76.5,0,Not_Canceled
INN32187,2,0,2,3,Plan 1,0,Type 4,81,2018,10,8,Online,0,0,0,132.3,0,Canceled
INN32190,2,0,0,2,Plan 1,0,Type 1,18,2018,6,8,Online,0,0,0,121,0,Canceled
INN32193,2,0,2,2,Plan 1,0,Type 1,134,2017,12,4,Offline,0,0,0,65,0,Not_Canceled
INN32195,2,0,0,1,Plan 1,0,Type 1,8,2018,6,4,Online,0,0,0,129.2,3,Not_Canceled
INN32196,1,0,1,1,Plan 1,0,Type 1,43,2018,4,2,Online,0,0,0,107.1,0,Canceled
INN32197,2,0,1,0,Not Selected,0,Type 1,20,2018,9,11,Online,0,0,0,68.53,0,Canceled
INN32198,2,0,0,3,Plan 1,0,Type 1,120,2017,12,29,Online,0,0,0,72.25,2,Not_Canceled
INN32200,2,0,0,1,Plan 1,1,Type 1,1,2018,1,6,Online,0,0,0,107,0,Not_Canceled
INN32208,2,0,2,3,Plan 1,0,Type 1,177,2018,10,30,Offline,0,0,0,68.68,1,Not_Canceled
INN32209,2,0,1,5,Plan 1,0,Type 1,180,2018,5,23,Offline,0,0,0,80.75,0,Not_Canceled
INN32211,2,0,0,3,Plan 1,0,Type 1,308,2018,11,23,Online,0,0,0,78.3,1,Canceled
INN32214,2,0,1,1,Not Selected,0,Type 1,4,2018,8,1,Online,0,0,0,109,0,Canceled
INN32216,2,0,0,3,Plan 1,0,Type 1,279,2018,10,12,Offline,0,0,0,110,0,Canceled
INN32218,2,0,1,2,Plan 2,0,Type 1,418,2018,9,26,Offline,0,0,0,107,0,Canceled
INN32222,2,0,2,2,Not Selected,0,Type 1,38,2018,2,6,Online,0,0,0,53.97,2,Not_Canceled
INN32225,2,0,0,1,Not Selected,0,Type 1,0,2017,12,31,Online,0,0,0,135,0,Not_Canceled
INN32227,2,0,1,1,Plan 1,0,Type 1,6,2018,4,16,Online,0,0,0,116,0,Not_Canceled
INN32229,1,0,1,0,Plan 1,0,Type 1,0,2018,6,12,Offline,0,0,0,76.5,0,Not_Canceled
INN32233,3,0,1,4,Plan 1,1,Type 6,232,2018,8,22,Online,0,0,0,167.95,2,Canceled
INN32234,2,0,2,4,Plan 1,0,Type 1,58,2018,5,12,Online,0,0,0,119.85,1,Not_Canceled
INN32239,1,0,2,0,Plan 1,0,Type 1,0,2017,9,20,Corporate,0,0,0,65,0,Not_Canceled
INN32241,1,0,2,1,Plan 2,0,Type 1,103,2017,7,18,Offline,0,0,0,72.5,0,Not_Canceled
INN32242,1,0,2,2,Plan 1,0,Type 1,157,2018,11,6,Online,0,0,0,117.68,2,Canceled
INN32244,1,0,1,1,Plan 2,0,Type 1,301,2018,7,30,Offline,0,0,0,90,0,Not_Canceled
INN32245,2,0,2,2,Plan 1,0,Type 1,18,2018,12,18,Online,0,0,0,68.07,0,Not_Canceled
INN32246,2,0,1,3,Plan 1,0,Type 4,29,2018,7,18,Online,0,0,0,144.55,1,Not_Canceled
INN32247,2,0,0,2,Plan 1,0,Type 1,92,2018,2,9,Online,0,0,0,69.5,1,Not_Canceled
INN32260,1,0,0,1,Plan 1,0,Type 1,12,2018,12,14,Online,0,0,0,94,0,Not_Canceled
INN32262,2,0,2,1,Plan 1,0,Type 4,172,2018,5,22,Online,0,0,0,115.2,0,Canceled
INN32263,1,0,0,1,Plan 1,0,Type 1,39,2018,12,27,Offline,0,0,0,65,0,Not_Canceled
INN32270,2,0,2,0,Not Selected,0,Type 1,155,2018,8,28,Online,0,0,0,86.4,0,Canceled
INN32273,2,0,2,2,Plan 1,0,Type 1,55,2018,6,26,Online,0,0,0,108.9,1,Canceled
INN32274,2,0,2,5,Plan 2,0,Type 1,84,2018,5,19,Offline,0,0,0,106.25,0,Canceled
INN32276,2,0,2,3,Plan 1,1,Type 2,131,2018,6,26,Online,0,0,0,92.83,1,Not_Canceled
INN32281,2,0,1,3,Plan 1,0,Type 1,237,2018,10,17,Online,0,0,0,90.95,2,Canceled
INN32282,1,0,2,2,Plan 1,0,Type 1,16,2018,1,31,Offline,0,0,0,43,0,Not_Canceled
INN32287,1,0,2,5,Plan 2,0,Type 1,277,2018,9,5,Offline,0,0,0,79.57,0,Not_Canceled
INN32292,2,0,1,3,Plan 1,0,Type 4,83,2018,10,10,Online,0,0,0,132.3,0,Canceled
INN32293,2,0,2,2,Plan 1,0,Type 4,150,2018,7,30,Online,0,0,0,123.3,0,Canceled
INN32295,2,0,0,2,Plan 1,0,Type 1,22,2018,5,20,Offline,0,0,0,140,0,Not_Canceled
INN32300,2,0,0,1,Plan 1,0,Type 1,105,2018,4,6,Offline,0,0,0,75,0,Canceled
INN32306,1,0,1,2,Plan 1,0,Type 1,1,2018,6,17,Offline,0,0,0,70,0,Not_Canceled
INN32321,2,2,0,2,Plan 1,0,Type 6,46,2018,11,18,Online,0,0,0,156.6,0,Not_Canceled
INN32329,2,0,2,1,Plan 1,0,Type 1,80,2018,11,12,Online,0,0,0,72.07,1,Canceled
INN32331,2,0,2,1,Plan 1,0,Type 4,132,2018,5,15,Online,0,0,0,114.3,1,Not_Canceled
INN32334,2,0,0,4,Plan 1,0,Type 1,7,2018,7,26,Offline,0,0,0,85,0,Not_Canceled
INN32335,1,0,0,1,Plan 1,0,Type 5,3,2018,5,13,Corporate,1,0,14,106,0,Not_Canceled
INN32342,2,0,0,1,Not Selected,0,Type 1,35,2018,6,21,Online,0,0,0,89.1,0,Canceled
INN32345,2,0,0,2,Plan 1,0,Type 1,9,2018,1,27,Online,0,0,0,72.8,0,Not_Canceled
INN32348,2,2,0,1,Plan 1,0,Type 6,1,2018,12,29,Online,0,0,0,208,0,Not_Canceled
INN32355,2,0,2,4,Plan 1,0,Type 1,6,2017,8,5,Offline,0,0,0,70,0,Not_Canceled
INN32363,2,0,1,1,Not Selected,0,Type 1,1,2017,12,28,Online,0,0,0,95,1,Not_Canceled
INN32367,2,0,2,2,Plan 1,0,Type 4,82,2018,10,9,Offline,0,0,0,99.96,0,Not_Canceled
INN32372,2,0,0,1,Not Selected,0,Type 1,84,2018,12,22,Online,0,0,0,79.2,0,Canceled
INN32373,2,0,1,2,Plan 1,0,Type 1,5,2017,10,19,Offline,0,0,0,90,0,Not_Canceled
INN32375,2,0,0,3,Plan 1,0,Type 1,304,2018,11,3,Offline,0,0,0,89,0,Canceled
INN32395,2,0,2,7,Plan 1,0,Type 1,60,2017,10,6,Online,0,0,0,89.25,3,Not_Canceled
INN32397,2,0,0,2,Plan 2,0,Type 1,181,2018,12,14,Online,0,0,0,124.2,0,Not_Canceled
INN32399,2,2,1,1,Plan 1,0,Type 6,15,2018,10,29,Online,0,0,0,220,0,Canceled
INN32404,3,0,0,1,Plan 1,0,Type 4,5,2018,7,1,Online,0,0,0,165,0,Not_Canceled
INN32409,1,0,1,2,Plan 1,0,Type 1,118,2018,6,6,Offline,0,0,0,110,0,Not_Canceled
INN32410,2,0,2,6,Not Selected,0,Type 1,10,2018,1,30,Online,0,0,0,79.75,0,Not_Canceled
INN32420,3,0,1,2,Plan 1,1,Type 4,25,2018,6,13,Online,0,0,0,142.45,2,Not_Canceled
INN32425,2,0,0,4,Plan 1,0,Type 1,36,2018,5,11,Online,0,0,0,126.9,1,Not_Canceled
INN32426,2,1,0,1,Plan 1,0,Type 1,32,2018,3,22,Online,0,0,0,115.2,2,Not_Canceled
INN32427,1,0,1,0,Plan 1,0,Type 1,30,2018,8,28,Online,0,0,0,104.4,0,Canceled
INN32431,2,0,1,3,Plan 1,0,Type 4,40,2018,3,21,Online,0,0,0,108.23,0,Not_Canceled
INN32432,2,0,0,3,Plan 1,0,Type 1,243,2017,9,1,Online,0,0,0,65.29,0,Canceled
INN32433,2,0,1,2,Not Selected,0,Type 1,31,2018,12,2,Online,0,0,0,88,1,Not_Canceled
INN32449,1,0,0,1,Plan 1,0,Type 1,53,2018,10,14,Offline,0,0,0,120,0,Not_Canceled
INN32452,1,0,1,3,Plan 1,0,Type 4,6,2018,11,14,Corporate,0,0,0,100.63,0,Not_Canceled
INN32454,2,0,2,2,Plan 1,0,Type 4,47,2017,11,7,Offline,0,0,0,60,1,Not_Canceled
